Temperatura ,Humedad,Radiacion,Precipitacion
-0.42410045,0.49246125,-0.249952711,-0.272476339
0.377623689,-0.415212427,1.175442438,-0.365691929
1.609257874,-1.857190466,1.341928877,-0.164919889
0.081334333,-0.419074868,-0.207037396,-0.164919889
-0.406671665,0.876130407,-0.249952711,-0.250965049
-0.360194903,-0.175741074,0.860135324,-0.344180639
0.766866568,-1.392410045,0.820431966,-0.279646769
0,-0.305776593,-0.171527427,-0.286817199
-0.662293854,0.23110273,-0.249952711,-0.337010209
-0.081334333,-0.528510701,0.775999894,-0.150579029
1.423350827,-1.619006594,1.666871862,-0.02151129
-0.029047976,-0.03283075,-0.221312761,0.143408599
-0.854010496,0.810468907,-0.249952711,-0.179260749
-0.406671665,0.471861564,0.447220405,0.03585215
0.95858321,-1.168388456,1.618781728,0.293987629
-0.470577212,0.547822907,-0.221669645,0.02868172
-1.249062971,0.846518358,-0.249952711,-0.150579029
-0.795914544,0.166728711,0.330430079,-0.329839779
0.888868067,-1.264949486,1.681682553,-0.222283329
-0.319527737,-0.056005397,-0.153147895,-0.250965049
-0.685532235,0.353413368,-0.249952711,-0.387203219
-0.168478261,-0.16286627,0.687938739,-0.365691929
1.481446779,-1.697542898,1.88100233,-0.172090319
0.063905547,-0.357275809,-0.168672354,-0.351351069
-0.627436283,-0.050855476,-0.249952711,-0.401544079
-0.447338831,-0.592884721,0.220866656,-0.437396228
1.539542731,-1.791528966,2.324787726,-0.401544079
0.098763119,0.043130593,-0.16742326,-0.401544079
-0.94696402,1.190275623,-0.249952711,-0.430225798
0.447338831,-0.39203778,1.573189783,0.717042997
2.399362823,-2.560154761,3.010718992,1.785437063
0.517053974,-0.900592535,-0.181163298,0.580804828
-0.55772114,1.051227741,-0.249952711,-0.09321559
0.087143928,0.406200064,0.803123087,0.08604516
1.23744378,-1.167100976,1.897597442,0.752895147
-0.185907047,0.59159724,-0.187141107,-0.05019301
-0.40086207,0.610909446,-0.249952711,-0.143408599
0.098763119,0.107504613,1.040451022,-0.301158059
1.190967018,-0.909604897,2.174361072,-0.258135479
-0.01161919,0.107504613,-0.194011126,-0.344180639
-0.27886057,-0.001931221,-0.249952711,-0.337010209
0.244002999,-0.424224789,0.392706356,0.01434086
1.196776614,-1.187700662,1.387610044,0.09321559
0.406671665,-0.596747162,-0.165549618,-0.322669349
-0.429910046,-0.083042485,-0.249952711,-0.401544079
0.162668666,-0.563272672,0.769486759,-0.394373649
1.312968518,-1.423309574,0.703998524,0
-0.029047976,-0.618634329,-0.176523805,0.337010209
-0.528673164,0.869693005,-0.249952711,-0.00717043
0.168478261,0.325088799,0.761902972,0.752895147
1.138680662,-1.252074682,0.483711805,0.810258587
-0.395052474,-0.274877064,-0.16662027,0
-1.411731637,0.515635897,-0.249952711,-0.430225798
-0.005809595,-0.147416505,1.56168027,-0.215112899
2.451649179,-2.75327682,1.897151337,1.240484385
0.732008997,-0.716482839,-0.158322715,1.369552125
-1.295539732,0.619921809,-0.249952711,0.286817199
-0.395052474,-0.083042485,0.64805694,-0.408714508
2.294790109,-2.370895143,2.014744652,-0.236624189
0.058095952,-0.697170633,-0.181520182,-0.143408599
-1.353635684,0.334101162,-0.249952711,-0.143408599
0.249812594,-0.354700848,1.015201471,0.523441388
2.60850825,-2.674740516,2.294363355,2.387753181
-0.01161919,0.13196674,-0.231216295,0.473248378
-0.67972264,0.994578603,-0.249952711,-0.10755645
0.191716642,0.16415375,1.298299794,-0.279646769
1.586019493,-1.264949486,2.133230178,2.63871823
-0.203335832,0.68815827,-0.216673267,4.481518733
-0.894677663,0.489886289,-0.249952711,1.498619864
-0.313718141,0.452549358,0.440439607,0.344180639
0.348575713,0.238827613,0.867986774,0.767236007
-0.493815593,0.999728525,-0.193832684,0.968008046
-0.836581711,0.925054662,-0.249952711,0.501930098
0.034857571,0.192478319,0.725679234,-0.11472688
1.312968518,-0.867118044,1.352992285,1.426915565
-0.127811095,0.607047005,-0.233714484,1.828459643
-0.453148427,1.133626486,-0.249952711,1.914504803
-0.063905547,0.666271103,0.69150758,1.197461806
1.23744378,-0.847805839,1.480399913,1.591835454
0.191716642,0.362425731,-0.191245274,0.860451597
-0.325337332,0.954666711,-0.249952711,0.200772039
-0.092953523,0.729357642,0.5613341,0.02151129
1.0922039,-0.822056231,1.089344146,1.771096203
0.197526237,0.104929652,-0.196598536,2.251515012
-0.830772115,1.04865278,-0.249952711,4.495859593
-0.493815593,0.522073299,0.722824161,0.709872567
0.610007497,-0.540098025,0.864417933,-0.11472688
0.110382309,0.183465956,-0.176434584,-0.222283329
-0.976011996,0.873555446,-0.249952711,-0.358521499
-0.650674664,0.823343711,0.081681851,-0.09321559
0.296289356,0.178316034,1.152334192,2.086595122
0.098763119,0.518210858,-0.14922217,2.079424692
-0.482196403,1.191563103,-0.249952711,-0.12906774
-0.197526237,0.903167495,0.524128931,-0.415884938
1.109632685,-0.68944575,1.990208869,0.229453759
-0.261431785,0.708757956,-0.201059587,0.616656978
-1.063155924,0.873555446,-0.249952711,-0.150579029
-0.273050975,0.372725574,0.31838524,-0.222283329
1.144490257,-0.934067025,0.738527062,0.236624189
-0.313718141,0.249127456,-0.20908948,0.06453387
-0.807533734,0.863255603,-0.249952711,-0.351351069
-0.447338831,0.173166113,0.631194165,-0.329839779
1.731259373,-1.355073113,2.068634153,0.932155897
0.395052474,-0.259427299,-0.157341284,0.838940307
-0.801724139,0.477011485,-0.249952711,-0.164919889
-0.156859071,0.210503044,0.799286583,-0.10038602
1.713830588,-1.262374525,2.284549042,2.344730601
-0.14523988,0.800169064,-0.212658321,2.81080855
-0.511244379,1.199287986,-0.249952711,0.200772039
0.249812594,0.117804456,1.051335988,-0.05736344
1.568590707,-1.201862947,1.600223754,0.537782248
0.168478261,-0.16415375,-0.172954963,0.623827408
-0.586769116,0.737082525,-0.249952711,0.236624189
-0.302098951,0.618634329,0.746289292,0.394373649
0.993440781,-0.643096456,1.061864069,1.333699975
0.255622189,-0.017380985,-0.186159676,0.580804828
-0.592578712,1.003590966,-0.249952711,0.315498919
0.029047976,0.323801319,0.571505297,0.02151129
1.074775114,-0.365000691,1.521352365,1.032541916
0.371814094,0.022530907,-0.146813202,0.745724717
-0.389242879,1.088564672,-0.249952711,0.03585215
0.151049476,0.36113825,1.117181107,0.04302258
1.556971517,-1.473521309,2.539096636,0.552123108
0.26724138,-0.019955946,-0.169029238,0.11472688
-0.499625188,0.944366868,-0.249952711,0.12906774
-0.040667166,0.547822907,0.514849944,0.08604516
1.312968518,-1.237912398,2.22628771,1.498619864
-0.029047976,-0.439674554,-0.108626602,0.293987629
-1.161919042,0.793731662,-0.249952711,0.781576867
-0.151049476,0.215652966,0.927764863,0.322669349
0.987631186,-1.27782429,1.321586483,0.910644607
0.162668666,-0.833643554,-0.162872987,0.702702137
-0.551911545,0.46027424,-0.249952711,0.394373649
0.14523988,-0.168016191,0.535103118,0.172090319
1.603448279,-1.57523226,2.147148658,0.200772039
0.174287856,-0.200203201,-0.167958586,-0.02151129
-0.830772115,1.248212241,-0.249952711,-0.05019301
-0.191716642,0.42679975,0.844253981,0.265305909
1.835832087,-1.501845878,2.286868789,0.0717043
0.429910046,-0.388175338,-0.17179509,0.02151129
-0.185907047,0.29418927,-0.249952711,-0.08604516
0.360194903,-0.269727142,0.979602281,-0.215112899
1.969452777,-1.928001888,1.759929395,0.179260749
-0.354385308,-0.140979103,-0.20819727,0.415884938
-1.080584709,0.515635897,-0.249952711,-0.136238169
-0.058095952,-0.417787387,1.222194257,0.265305909
2.347076466,-2.358020339,2.659991129,2.67457038
0.052286357,-0.299339191,-0.100953594,3.563703697
-0.493815593,0.433237152,-0.249952711,0.523441388
0.023238381,0.466711642,0.602643436,-0.172090319
1.289730137,-0.945654348,1.494407615,1.498619864
0.296289356,-0.200203201,-0.125310934,2.394923611
-0.476386807,0.739657486,-0.249952711,1.814118783
-0.197526237,0.586447319,0.479429196,0.630997838
1.574400302,-1.330610986,2.594235231,2.394923611
0.092953523,0.580009917,-0.161088567,5.980138598
-0.865629687,0.842655917,-0.249952711,1.943186523
-0.034857571,0.068880201,0.744326429,0
2.103073467,-1.725867466,2.58888197,2.136788132
0.232383808,-0.563272672,-0.178040562,1.520131154
-0.69134183,0.646958897,-0.249952711,0.552123108
0.01161919,-0.084329966,0.826677438,-0.04302258
2.347076466,-1.886802515,2.568361133,-0.06453387
0.755247378,-0.092054848,-0.18223395,-0.01434086
-0.162668666,0.515635897,-0.249952711,-0.200772039
0.069715143,0.435812113,0.523236721,-0.387203219
1.841641682,-1.712992662,1.694976486,-0.265305909
0.55772114,-0.319938878,-0.134322258,-0.229453759
-0.302098951,0.536235584,-0.249952711,-0.229453759
-0.069715143,0.45769928,0.80597816,-0.243794619
2.103073467,-1.624156515,2.352981571,0
0.610007497,-0.242690054,-0.159036483,0.286817199
-0.255622189,0.761544652,-0.249952711,-0.08604516
0.058095952,0.374013054,0.715597258,1.993379533
2.108883062,-1.845603143,2.337457112,0.996689766
0.766866568,-0.45769928,-0.189728517,0.164919889
0.220764618,0.247839976,-0.249952711,1.685051044
0.453148427,-0.116516976,0.605052404,1.591835454
1.800974516,-1.616431633,1.533486425,0.960837616
0.180097452,-0.094629809,-0.193565021,1.398233845
-0.41248126,0.833643554,-0.249952711,-0.143408599
-0.058095952,0.46027424,0.679819626,-0.215112899
0.883058472,-0.448686917,0.934456441,0.186431179
-0.348575713,0.080467525,-0.182680056,0.401544079
-0.952773615,0.834931035,-0.249952711,-0.380032789
-0.005809595,0.291614309,1.386807054,-0.430225798
2.19602699,-2.094086859,3.538015269,-0.444566658
-0.017428786,-0.582584878,-0.158055052,-0.444566658
-1.510494755,0.643096456,-0.249952711,-0.444566658
-0.209145428,0.030255789,1.42543976,-0.444566658
2.556221893,-2.811213437,2.746089422,-0.387203219
0.476386807,-1.648618643,-0.130842638,-0.358521499
-1.35944528,-0.170591152,-0.249952711,-0.408714508
-0.302098951,-0.716482839,1.650722856,-0.04302258
3.253373319,-2.663153192,3.752056516,0.530611818
0.55772114,0.443536995,-0.231573179,0.207942469
-0.261431785,1.011315848,-0.249952711,0.523441388
0.488005998,-0.285176907,1.702024948,0.10038602
2.573650679,-2.29364632,3.000904679,0.286817199
0.766866568,-1.290699094,-0.095778774,0.838940307
-0.714580211,-1.096289554,-0.249952711,-0.164919889
0.110382309,-1.499270917,1.67624007,-0.394373649
2.922226392,-3.749786644,3.957175661,-0.272476339
-0.040667166,-1.682093133,-0.181074077,-0.394373649
-2.079835086,-0.519498338,-0.249952711,-0.444566658
-0.697151425,-1.707842741,1.663481463,-0.250965049
3.247563724,-3.282431261,4.245359582,0.337010209
0.81334333,-0.604472044,-0.150649706,0.444566658
-0.127811095,0.784719299,-0.249952711,-0.344180639
0.203335832,0.216940446,1.042949211,-0.337010209
2.747938535,-2.638691065,3.680412031,-0.11472688
0.226574213,-0.168016191,-0.165371176,-0.164919889
-0.639055473,0.627646691,-0.249952711,-0.380032789
0.232383808,-0.120379417,1.609056636,-0.293987629
2.312218894,-2.153310957,2.855920507,2.158299422
0.325337332,-0.259427299,-0.160017914,1.606176314
-0.406671665,0.855530721,-0.249952711,-0.229453759
-0.395052474,-0.107504613,0.685172887,1.484279004
2.108883062,-1.994950868,2.325412273,2.968558009
0.354385308,-0.180890995,-0.222472634,0.881962887
-0.54610195,1.089852152,-0.249952711,-0.11472688
-0.220764618,0.401050142,0.773323263,-0.286817199
2.004310348,-1.67050581,1.845224698,0.10755645
0.185907047,0.269727142,-0.204806871,0.745724717
-0.395052474,0.834931035,-0.249952711,0.451737088
0.273050975,0.220802887,1.111114077,-0.293987629
2.254122942,-2.042587643,2.343702584,-0.229453759
0.307908546,-0.146129025,-0.139140194,-0.03585215
-0.772676163,0.601897084,-0.249952711,-0.03585215
0.127811095,0.219515407,1.167144883,-0.05019301
1.92878561,-1.889377476,2.054358789,0.573634398
0.540292355,-0.734507564,-0.140656951,0.724213427
-0.464767617,0.26200226,-0.249952711,0.437396228
-0.383433284,0.697170633,0.303842212,0.12189731
1.051536733,-1.119464201,0.880566939,0.372862359
0.162668666,-0.336676123,-0.179021993,0.580804828
-0.482196403,0.604472044,-0.249952711,-0.265305909
0.354385308,-0.22981525,0.975408893,-0.272476339
2.0624063,-1.947314094,1.587375926,0.315498919
0.53448276,0.062442799,-0.22033133,0.215112899
-0.662293854,0.948229309,-0.249952711,-0.250965049
-0.313718141,0.317363917,0.792327342,0.03585215
2.283170918,-2.088936937,2.534635584,3.133477898
-0.220764618,1.069252466,-0.228004338,5.49971979
-1.156109447,1.143926329,-0.249952711,1.928845663
-0.569340331,0.144841544,1.899024978,-0.229453759
2.05078711,-1.405284849,3.005276509,0.566463968
0.395052474,0.484736368,-0.169118459,1.555983304
-0.226574213,1.192850584,-0.249952711,0.903474177
0.069715143,0.65468378,0.569007108,-0.265305909
1.708020992,-1.165813496,2.308460277,0.07887473
0.702961021,-0.274877064,-0.106128413,-0.272476339
-0.122001499,0.608334486,-0.249952711,-0.401544079
0.052286357,0.527223221,0.590152492,-0.229453759
1.498875565,-1.11560176,1.986104702,0.480418808
0.790104949,-0.628934172,-0.146723981,0.401544079
-1.220014995,0.554260309,-0.249952711,-0.02151129
-0.052286357,0.009656103,1.080957369,-0.157749459
1.208395804,-0.639234015,1.07845918,0.573634398
0.40086207,0.366288172,-0.192315927,0.996689766
-0.116191904,1.110451839,-0.249952711,1.297847825
0.156859071,0.807893946,0.219706782,3.750134876
1.010869567,-0.465424162,0.904121291,0.580804828
0.354385308,-0.466711642,-0.165103513,0.308328489
-0.209145428,0.467999123,-0.249952711,-0.136238169
0.325337332,0.019955946,0.819718198,-0.12189731
1.208395804,-0.961104113,0.872893931,-0.07887473
0.174287856,-0.061155319,-0.166709491,-0.322669349
-0.284670165,0.592884721,-0.249952711,0
0.348575713,0.160291309,0.396988966,-0.157749459
1.551161922,-1.025478133,1.283132219,-0.11472688
0.627436283,-0.559410231,-0.209357143,-0.09321559
-0.493815593,1.004878446,-0.249952711,0.172090319
0.366004498,0.372725574,0.423487611,0.193601609
1.626686659,-1.038352937,1.131724134,0.01434086
0.563530736,-0.456411799,-0.19865062,0.164919889
-0.174287856,0.395900221,-0.249952711,1.477108575
0.336956522,-0.052142956,1.417499088,0.889133317
1.824212897,-1.284261692,2.255284544,0.846110737
0.644865069,-0.617346848,-0.169743006,0.301158059
-0.69134183,0.117804456,-0.249952711,0.12906774
-0.307908546,-0.062442799,1.421067929,0.580804828
1.208395804,-0.399762662,1.288485481,0.530611818
0.040667166,0.341826044,-0.203468555,-0.02868172
-0.249812594,0.742232446,-0.249952711,-0.236624189
0.058095952,0.733220084,0.542419242,-0.09321559
1.922976015,-1.261087045,2.260459364,0.186431179
0.621626688,-0.345688485,-0.167780144,0.301158059
-0.273050975,0.511773456,-0.249952711,-0.179260749
0.104572714,0.578722437,0.571416076,0.279646769
1.806784111,-1.031915535,1.648581552,3.606726277
0.697151425,-0.062442799,-0.152969453,3.126307468
-0.069715143,1.225037594,-0.249952711,0.623827408
0.290479761,0.554260309,0.630837281,1.025371486
0.929535234,-0.040555632,0.7365642,0.960837616
0.331146927,0.140979103,-0.201505693,0.250965049
-0.290479761,0.417787387,-0.249952711,0.243794619
0.273050975,0.276164544,0.873161594,-0.03585215
1.957833586,-1.316448702,2.215402745,0.724213427
0.476386807,0.26328974,-0.175631594,0.996689766
-0.395052474,1.151651211,-0.249952711,0.666849988
0.168478261,0.413924946,0.766007139,1.132927936
1.034107948,-0.077892564,1.564892227,3.599555847
0.354385308,0.716482839,-0.179735762,1.484279004
-0.273050975,1.056377662,-0.249952711,0.236624189
-0.040667166,0.879992848,0.174650163,0.365691929
-0.13362069,0.891580172,0.590509376,2.057913402
-0.185907047,1.070539947,-0.17090288,1.799777923
-0.389242879,1.236624917,-0.249952711,0.688361277
0.069715143,0.683008348,0.861384418,0.559293538
0.662293854,-0.133254221,0.901355439,2.287367162
0.127811095,0.467999123,-0.107466729,3.685601006
-0.348575713,1.164526015,-0.249952711,3.076114459
-0.482196403,0.782144339,0.224346276,0.473248378
0.034857571,0.601897084,0.838633056,0.501930098
-0.255622189,0.75253229,-0.170992101,0.322669349
-0.848200901,0.72034528,-0.249952711,0.05736344
0.040667166,-0.210503044,1.822294894,-0.236624189
2.161169419,-1.946026614,3.270262963,0.595145688
0.41248126,-0.994578603,-0.145653329,3.226693488
-0.53448276,0.206640603,-0.249952711,1.419745135
-0.151049476,-0.050855476,0.538225854,0.215112899
0.499625188,-0.057292877,1.041610896,0.10755645
-0.209145428,0.730645123,-0.149579054,0.717042997
-1.208395804,0.793731662,-0.249952711,-0.157749459
-0.528673164,-0.431949672,1.632075661,-0.401544079
1.161919042,-0.845230878,2.771249752,-0.10038602
-0.40086207,0.805318986,-0.224435497,-0.10038602
-0.69134183,0.986853721,-0.249952711,-0.301158059
-0.325337332,0.013518544,1.083366337,-0.322669349
1.963643182,-1.319023662,2.813005193,1.011030626
0.435719641,0.683008348,-0.177148352,2.222833292
-0.220764618,1.222462633,-0.249952711,1.362381695
0.174287856,0.684295829,0.831941479,0.451737088
1.615067469,-0.907029937,2.704690864,2.316048881
-0.273050975,0.971403956,-0.142976698,5.592935379
-0.586769116,1.124614123,-0.249952711,1.362381695
-0.104572714,0.268439662,0.822216387,-0.250965049
1.260682161,-0.972691437,0.864061049,1.283506965
0.122001499,0.791156701,-0.191334495,1.957527383
-0.377623689,1.17997578,-0.249952711,0.272476339
-0.087143928,0.59159724,0.547504841,-0.372862359
1.51630435,-1.1786883,2.282943063,-0.02868172
0.40086207,-0.250414936,-0.176256142,-0.00717043
-0.441529236,0.941791907,-0.249952711,-0.10755645
-0.046476762,0.519498338,0.64029471,0.12906774
1.522113946,-1.034490496,1.987086133,1.749584914
0.621626688,-0.094629809,-0.140210846,2.846660699
-0.371814094,1.035777976,-0.249952711,2.7032521
-0.429910046,0.804031505,0.320437323,1.197461806
0.82496252,-0.626359211,1.12092839,1.979038673
-0.098763119,0.561985191,-0.199810493,0.659679558
-0.94696402,0.783431819,-0.249952711,0.193601609
0.226574213,0.186040917,1.26064852,-0.308328489
1.754497754,-1.31129878,2.425964372,0.10755645
0.27886057,0.166728711,-0.168761575,0.10038602
-0.395052474,1.051227741,-0.249952711,-0.179260749
0.081334333,0.439674554,0.645915635,0.501930098
1.51630435,-0.828493633,1.908660849,1.118587076
0.040667166,0.283889427,-0.163051429,0.501930098
-0.772676163,1.020328211,-0.249952711,-0.00717043
-0.244002999,0.493748731,0.860135324,-0.12906774
1.080584709,-0.429374711,1.474422104,1.333699975
0.453148427,-0.286464387,-0.158590378,0.537782248
-0.342766118,1.040927897,-0.249952711,1.240484385
-0.087143928,0.85295576,0.349077273,1.276336535
0.952773615,-0.308351554,1.450867753,1.226143525
-0.244002999,0.776994417,-0.2125691,1.778266633
-0.673913045,1.252074682,-0.249952711,-0.03585215
-0.197526237,0.610909446,0.99771415,-0.258135479
1.748688159,-1.128476564,2.118151824,0.308328489
0.052286357,0.016093505,-0.160910125,0.408714508
-1.458208398,0.809181427,-0.249952711,0.02151129
0.029047976,0.126816819,1.575509529,-0.401544079
1.812593706,-1.322886103,2.215045861,0.544952678
0.058095952,0.06630524,-0.18830098,1.670710184
-0.377623689,0.943079388,-0.249952711,0.838940307
-0.122001499,0.240115093,0.766542465,0.724213427
1.336206899,-0.834931035,1.762249142,2.273026302
-0.14523988,0.800169064,-0.217922362,1.857141363
-0.511244379,0.955954192,-0.249952711,0.207942469
0.023238381,0.477011485,0.792684227,-0.04302258
1.545352326,-1.131051525,1.976647273,1.140098366
0.302098951,-0.16415375,-0.203290113,1.885823083
-0.232383808,0.310926515,-0.249952711,2.480968771
0.005809595,0.487311329,0.550627577,1.892993513
1.301349327,-1.290699094,1.793833386,0.179260749
-0.116191904,0.001931221,-0.169386122,-0.150579029
-1.278110947,0.95209175,-0.249952711,-0.293987629
0.092953523,0.180890995,1.094965071,-0.308328489
1.818403301,-1.469658868,2.227179921,-0.05736344
0.331146927,0.041843113,-0.20908948,-0.286817199
-0.650674664,0.767982054,-0.249952711,-0.286817199
0.110382309,0.286464387,0.674734027,-0.372862359
1.295539732,-1.3756728,0.557408375,-0.401544079
-0.081334333,-0.139691623,-0.197044641,-0.401544079
-0.912106448,0.711332917,-0.249952711,-0.408714508
-0.377623689,0.134541701,1.010472757,-0.351351069
1.632496255,-1.499270917,1.501188413,-0.06453387
0.336956522,0.113942015,-0.182590835,0.0717043
-0.296289356,0.608334486,-0.249952711,-0.01434086
-0.040667166,0.352125887,0.567847235,0.00717043
1.632496255,-1.64089376,2.032856521,-0.229453759
0.209145428,-0.254277378,-0.187051886,-0.315498919
-0.766866568,1.08083979,-0.249952711,-0.258135479
-0.13362069,0.711332917,0.504232642,1.771096203
0.917916043,-0.740944966,0.600591352,3.018751019
-0.046476762,-0.043130593,-0.167869365,1.462767715
-0.999250376,0.943079388,-0.249952711,1.541642444
0.075524738,0.363713211,0.934545662,3.785987026
1.864880063,-1.73745479,2.467541371,4.753995072
-0.151049476,-0.202778162,-0.171527427,2.990069299
-1.278110947,0.537523064,-0.249952711,0.394373649
-0.53448276,0.448686917,0.177416015,0.279646769
0.94696402,-0.832356074,1.292143543,1.283506965
-0.505434783,0.399762662,-0.18562435,0.423055368
-1.127061471,0.744807407,-0.249952711,0.186431179
0.046476762,-0.117804456,1.184453762,0.05736344
1.77192654,-1.827578417,1.075960992,0.06453387
0.505434783,0.101067211,-0.174471721,0.06453387
-0.406671665,1.207012868,-0.249952711,-0.193601609
-0.40086207,1.002303486,0.108626602,0.10038602
1.283920542,-0.976553878,2.796053197,2.76061554
0.435719641,-0.171878632,-0.206055965,3.477658537
-0.586769116,1.042215378,-0.249952711,1.606176314
-0.040667166,0.112654534,1.783305304,-0.222283329
1.37106447,-0.922479701,1.836391816,-0.05736344
-0.592578712,0.376588015,-0.225327707,0.516270958
-1.045727138,0.671421025,-0.249952711,0.04302258
-0.325337332,0.061155319,1.047053378,-0.430225798
0.499625188,0.018668466,0.822930155,-0.401544079
-0.82496252,0.976553878,-0.175185489,-0.329839779
-1.307158923,0.815618829,-0.249952711,-0.344180639
-0.116191904,-0.16286627,1.687928025,-0.0717043
1.690592207,-1.156801133,1.561591049,0.258135479
0.151049476,0.186040917,-0.240941387,0.867622027
-1.179347828,0.928917103,-0.249952711,0.695531707
0.058095952,-0.058580358,1.784465178,0.293987629
1.92878561,-1.434896898,1.629220588,1.011030626
-0.307908546,1.087277192,-0.232911495,0.537782248
-0.464767617,1.156801133,-0.249952711,-0.150579029
0,0.32766376,1.184096878,0.10038602
0.708770616,-0.152566427,1.659377296,2.79646769
0.023238381,0.371438093,-0.194278789,1.498619864
-0.435719641,0.925054662,-0.249952711,0.04302258
-0.156859071,0.737082525,0.700518904,0.329839779
1.38268366,-0.914754819,3.009648339,1.663539754
0.319527737,-0.286464387,-0.197936851,1.871482223
-0.290479761,0.666271103,-0.249952711,0.150579029
0.13362069,0.417787387,0.754586847,1.168780086
1.719640183,-1.165813496,2.567915028,3.699941866
-0.104572714,0.390750299,-0.196866199,1.075564496
-0.697151425,1.182550741,-0.249952711,0.186431179
-0.087143928,0.547822907,0.85371141,-0.04302258
1.138680662,-0.676570946,1.343445635,0.566463968
0.029047976,0.072742642,-0.207572722,0.408714508
-0.668103449,1.043502858,-0.249952711,-0.09321559
-0.034857571,0.616059368,1.191591444,5.29177732
1.38268366,-0.895442613,2.096025009,3.922225195
-0.139430285,0.314788956,-0.205074534,2.954217149
-0.505434783,1.075689868,-0.249952711,1.025371486
-0.244002999,0.762832133,0.771092738,0.537782248
1.161919042,-0.344401005,2.310958466,0.630997838
0.092953523,0.046993034,-0.220598993,0.466077948
-0.435719641,0.534948103,-0.249952711,3.370102087
-0.058095952,0.661121182,0.715240374,1.061223636
1.64992504,-1.04994026,2.848872046,1.104246216
0.249812594,0.071455162,-0.206234407,0.803088157
-0.743628187,1.052515221,-0.249952711,0.12189731
-0.052286357,0.672708505,0.78608187,1.892993513
0.981821591,-1.14907625,1.163219157,3.922225195
-0.296289356,0.116516976,-0.202844008,1.412574705
-0.598388307,0.905742456,-0.249952711,1.254825245
0.092953523,0.599322123,0.834974994,0.674020417
1.440779613,-1.019040731,2.508136939,0.358521499
0.087143928,0.059867838,-0.229164211,0.05019301
-0.784295354,0.864543084,-0.249952711,0.193601609
-0.244002999,0.438387074,0.708548797,0.652509128
1.545352326,-0.879992848,2.832276935,1.742414484
0.325337332,0.101067211,-0.141281498,1.555983304
-0.522863569,1.113026799,-0.249952711,0.01434086
0.185907047,0.186040917,1.236648064,1.340870405
1.434970017,-0.970116476,1.499403992,2.222833292
-0.737818592,0.292901789,-0.217654699,0.329839779
-1.92878561,0.65725874,-0.249952711,-0.236624189
-0.313718141,-0.178316034,1.802933931,-0.365691929
2.381934037,-2.006538192,2.158390508,0.530611818
-0.069715143,-0.410062505,-0.162783766,2.065083832
